latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type
34.53951,-119.12524,338,0.7,0.75,2017-12-16,2200,N,VIIRS,n,1,290.4,16.1,0
34.54585,-119.15391,367,0.7,0.75,2017-12-16,2200,N,VIIRS,h,1,299.1,27.6,0
34.546,-119.14751,326.5,0.7,0.75,2017-12-16,2200,N,VIIRS,n,1,291,20.1,0
34.55294,-119.15096,367,0.7,0.75,2017-12-16,2200,N,VIIRS,h,1,290.2,27.8,0
34.55276,-119.1581,353.5,0.7,0.75,2017-12-16,2200,N,VIIRS,n,1,285.4,27.8,0
34.54863,-119.15854,296.7,0.72,0.76,2017-12-17,0841,N,VIIRS,n,1,276.1,1.8,0
34.55053,-119.15619,296.5,0.57,0.52,2017-12-17,1022,N,VIIRS,n,1,278.3,4.1,0
34.54798,-119.13758,342.9,0.53,0.67,2017-12-17,2001,N,VIIRS,n,1,288.4,22.1,0
34.54657,-119.14262,367,0.53,0.67,2017-12-17,2001,N,VIIRS,l,1,288.9,30.8,0
34.55436,-119.1385,331.2,0.53,0.67,2017-12-17,2001,N,VIIRS,n,1,282.1,22.1,0
34.55167,-119.1481,353,0.53,0.67,2017-12-17,2001,N,VIIRS,n,1,288.9,30.8,0
34.55307,-119.14309,367,0.53,0.67,2017-12-17,2001,N,VIIRS,l,1,285.5,22.1,0
34.55397,-119.16362,367,0.53,0.67,2017-12-17,2001,N,VIIRS,h,1,291.7,49.9,0
34.55312,-119.13993,367,0.53,0.67,2017-12-17,2001,N,VIIRS,h,1,290.3,40.2,0
34.55179,-119.14459,367,0.53,0.67,2017-12-17,2001,N,VIIRS,h,1,297.5,37.4,0
34.54657,-119.16283,367,0.53,0.67,2017-12-17,2001,N,VIIRS,h,1,295.7,24.4,0
34.5503,-119.1498,351.1,0.53,0.67,2017-12-17,2001,N,VIIRS,n,1,287.7,37.4,0
34.54862,-119.15569,334.4,0.53,0.67,2017-12-17,2001,N,VIIRS,n,1,288.2,24.4,0
34.54802,-119.1416,367,0.38,0.59,2017-12-17,2141,N,VIIRS,h,1,306.9,18.6,0
34.54686,-119.16003,344.2,0.38,0.58,2017-12-17,2141,N,VIIRS,n,1,300.5,10.7,0
34.55259,-119.1559,367,0.38,0.58,2017-12-17,2141,N,VIIRS,h,1,310.6,86.3,0
34.55366,-119.139,367,0.38,0.59,2017-12-17,2141,N,VIIRS,l,1,285.9,14.2,0
34.55486,-119.13941,349.9,0.49,0.4,2017-12-18,1003,N,VIIRS,n,1,283.6,18.8,0
34.5559,-119.1447,302.4,0.49,0.4,2017-12-18,1003,N,VIIRS,n,1,275.4,1.5,0
34.55234,-119.14617,333.2,0.49,0.4,2017-12-18,1003,N,VIIRS,n,1,294.3,50.7,0
34.55132,-119.14104,343.7,0.49,0.4,2017-12-18,1003,N,VIIRS,n,1,301.8,77.5,0
34.5513,-119.14788,327.2,0.49,0.4,2017-12-18,1003,N,VIIRS,n,1,276.7,14.9,0
34.55033,-119.14281,354.1,0.49,0.4,2017-12-18,1003,N,VIIRS,n,1,282.3,14.9,0
34.55423,-119.16314,297.3,0.49,0.4,2017-12-18,1003,N,VIIRS,n,1,277.9,2.2,0
34.52241,-119.30605,321.1,0.39,0.36,2017-12-08,0950,N,VIIRS,n,1,283.3,1,0
34.51733,-119.27586,305.3,0.39,0.36,2017-12-08,0950,N,VIIRS,n,1,282.6,0.6,0
34.51592,-119.2674,313.1,0.39,0.36,2017-12-08,0950,N,VIIRS,n,1,284.6,1.7,0
34.51313,-119.25075,296.4,0.39,0.36,2017-12-08,0950,N,VIIRS,n,1,282.7,1.2,0
34.51908,-119.30672,296.9,0.39,0.36,2017-12-08,0950,N,VIIRS,n,1,284.4,1,0
34.5169,-119.29378,311.1,0.39,0.36,2017-12-08,0950,N,VIIRS,n,1,282.5,1.3,0
34.51545,-119.28516,315.1,0.39,0.36,2017-12-08,0950,N,VIIRS,n,1,282.4,1,0
34.51473,-119.28088,318,0.39,0.36,2017-12-08,0950,N,VIIRS,n,1,283.2,1,0
34.51331,-119.2724,298.2,0.39,0.36,2017-12-08,0950,N,VIIRS,n,1,282.3,0.6,0
34.51719,-119.31602,308.1,0.39,0.36,2017-12-08,0950,N,VIIRS,n,1,284.1,0.7,0
34.51647,-119.31172,303.3,0.39,0.36,2017-12-08,0950,N,VIIRS,n,1,287.2,0.8,0
34.51574,-119.30738,302.9,0.39,0.36,2017-12-08,0950,N,VIIRS,n,1,286.4,0.8,0
34.5124,-119.30807,299.2,0.39,0.36,2017-12-08,0950,N,VIIRS,n,1,284.9,0.8,0
34.51739,-119.24852,354.6,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,315.3,19.5,0
34.51682,-119.25301,353.2,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,304.9,10.6,0
34.51566,-119.26208,355.3,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,298.5,8.5,0
34.51508,-119.26667,346.1,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,293.8,8.5,0
34.51448,-119.2713,339.9,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,290.4,8.2,0
34.51327,-119.28078,344.2,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,286.5,6.8,0
34.51266,-119.2855,345.3,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,288.2,6.8,0
34.51859,-119.2673,367,0.44,0.38,2017-12-08,2110,N,VIIRS,h,1,296.6,170.3,0
34.51799,-119.27199,357.3,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,307.1,22.8,0
34.51613,-119.28644,356.6,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,297.6,19,0
34.51737,-119.27681,367,0.44,0.38,2017-12-08,2110,N,VIIRS,l,1,294.2,22.8,0
34.51675,-119.28165,367,0.44,0.38,2017-12-08,2110,N,VIIRS,l,1,294.3,19,0
34.52085,-119.27764,367,0.44,0.38,2017-12-08,2110,N,VIIRS,h,1,296.4,22.8,0
34.52021,-119.28256,367,0.44,0.38,2017-12-08,2110,N,VIIRS,h,1,296.1,19,0
34.51958,-119.28749,367,0.44,0.38,2017-12-08,2110,N,VIIRS,h,1,299.7,19,0
34.51894,-119.29242,367,0.44,0.38,2017-12-08,2110,N,VIIRS,h,1,310,17.3,0
34.52208,-119.26803,350.3,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,317.4,170.3,0
34.51831,-119.29727,343.6,0.43,0.38,2017-12-08,2110,N,VIIRS,n,1,291,17.3,0
34.52148,-119.27275,367,0.44,0.38,2017-12-08,2110,N,VIIRS,l,1,301.4,22.8,0
34.52367,-119.28357,367,0.44,0.38,2017-12-08,2110,N,VIIRS,h,1,301.7,30.5,0
34.52302,-119.28856,367,0.44,0.38,2017-12-08,2110,N,VIIRS,h,1,314.3,30.5,0
34.52494,-119.27372,342.6,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,313.2,121.5,0
34.52431,-119.27861,355.3,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,304,121.5,0
34.52237,-119.29356,355,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,325.5,48.1,0
34.52174,-119.29842,349.7,0.43,0.38,2017-12-08,2110,N,VIIRS,n,1,294.3,48.1,0
34.52839,-119.27472,367,0.44,0.38,2017-12-08,2110,N,VIIRS,h,1,359.7,121.5,0
34.52582,-119.29461,367,0.44,0.38,2017-12-08,2110,N,VIIRS,h,1,342.7,48.1,0
34.52776,-119.27965,344.5,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,312.1,121.5,0
34.52711,-119.28462,356.1,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,318.6,30.5,0
34.52647,-119.28961,356.8,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,316.4,30.5,0
34.53056,-119.28569,367,0.44,0.38,2017-12-08,2110,N,VIIRS,h,1,316,53.2,0
34.52926,-119.29566,367,0.44,0.38,2017-12-08,2110,N,VIIRS,h,1,330.2,120.4,0
34.53119,-119.28077,342.4,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,302.7,88.3,0
34.52991,-119.29067,355.5,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,325.7,53.2,0
34.53183,-119.27589,299,0.44,0.38,2017-12-08,2110,N,VIIRS,l,1,309.4,88.3,0
34.53525,-119.27711,367,0.44,0.38,2017-12-08,2110,N,VIIRS,h,1,290,88.3,0
34.53649,-119.26745,344.8,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,290.3,243.2,0
34.53587,-119.27226,356.5,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,294,243.2,0
34.53462,-119.28192,353.4,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,320.1,88.3,0
34.53399,-119.28678,352.5,0.44,0.38,2017-12-08,2110,N,VIIRS,l,1,343.1,53.2,0
34.53335,-119.29171,367,0.44,0.38,2017-12-08,2110,N,VIIRS,l,1,332,53.2,0
34.53057,-119.2841,367,0.44,0.38,2017-12-08,2110,N,VIIRS,h,1,311.6,42.3,0
34.52933,-119.29411,367,0.44,0.38,2017-12-08,2110,N,VIIRS,h,1,345.3,93.5,0
34.53298,-119.26468,352.4,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,291.7,202.3,0
34.52995,-119.28908,355.8,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,322.7,42.3,0
34.52872,-119.299,344,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,285.1,93.5,0
34.53179,-119.27431,290.5,0.44,0.38,2017-12-08,2110,N,VIIRS,l,1,320.7,165.8,0
34.53463,-119.28039,367,0.44,0.38,2017-12-08,2110,N,VIIRS,h,1,301.7,165.8,0
34.53583,-119.27069,354.4,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,293.7,202.3,0
34.53522,-119.27554,356.2,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,290.7,165.8,0
34.53402,-119.28524,351.5,0.44,0.38,2017-12-08,2110,N,VIIRS,l,1,341.6,42.3,0
34.53341,-119.29014,352.7,0.44,0.38,2017-12-08,2110,N,VIIRS,l,1,331.2,42.3,0
34.53687,-119.29117,367,0.44,0.38,2017-12-08,2110,N,VIIRS,h,1,315.6,83.7,0
34.53626,-119.29606,337.5,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,304,80.8,0
34.53808,-119.28148,367,0.44,0.38,2017-12-08,2110,N,VIIRS,l,1,330.9,119.2,0
34.53748,-119.2863,353.8,0.44,0.38,2017-12-08,2110,N,VIIRS,l,1,338.8,83.7,0
34.54095,-119.28726,367,0.44,0.38,2017-12-08,2110,N,VIIRS,h,1,362.3,83.7,0
34.54035,-119.29203,367,0.44,0.38,2017-12-08,2110,N,VIIRS,h,1,352.2,83.7,0
34.54442,-119.28812,367,0.44,0.38,2017-12-08,2110,N,VIIRS,h,1,358.6,152.9,0
34.54385,-119.29274,338.9,0.44,0.38,2017-12-08,2110,N,VIIRS,n,1,291.8,152.9,0
34.54793,-119.25889,311.4,0.45,0.39,2017-12-09,0932,N,VIIRS,n,1,262.1,2.3,0
34.54731,-119.25397,308.9,0.45,0.39,2017-12-09,0932,N,VIIRS,n,1,263.4,1.7,0
34.54559,-119.26912,300.5,0.45,0.39,2017-12-09,0932,N,VIIRS,n,1,255.9,0.8,0
34.53778,-119.23665,297.2,0.45,0.39,2017-12-09,0932,N,VIIRS,n,1,241.8,0.8,0
34.54161,-119.29516,323,0.45,0.39,2017-12-09,0932,N,VIIRS,n,1,231.6,2,0
34.53095,-119.29768,336.5,0.45,0.39,2017-12-09,0932,N,VIIRS,n,1,239.1,5.1,0
34.53186,-119.23814,350.3,0.4,0.37,2017-12-09,2051,N,VIIRS,n,1,301.2,9.1,0
34.51904,-119.3154,344.9,0.4,0.37,2017-12-09,2051,N,VIIRS,n,1,290.2,5.1,0
34.53593,-119.2345,327.2,0.4,0.37,2017-12-09,2051,N,VIIRS,n,1,286.8,3.8,0
34.53521,-119.23888,349.7,0.4,0.37,2017-12-09,2051,N,VIIRS,n,1,295.4,10.3,0
34.53448,-119.24326,327.1,0.4,0.37,2017-12-09,2051,N,VIIRS,n,1,285.8,10.3,0
34.52525,-119.2989,332.7,0.4,0.37,2017-12-09,2051,N,VIIRS,n,1,286.1,6.5,0
34.52382,-119.30748,348.1,0.4,0.37,2017-12-09,2051,N,VIIRS,n,1,315.3,16.2,0
34.52311,-119.31177,336.2,0.4,0.37,2017-12-09,2051,N,VIIRS,n,1,283.9,16.2,0
34.5224,-119.31609,337.6,0.4,0.37,2017-12-09,2051,N,VIIRS,n,1,282.2,5.6,0
34.52167,-119.32043,334.4,0.4,0.37,2017-12-09,2051,N,VIIRS,n,1,282.2,5.6,0
34.53854,-119.23961,367,0.4,0.37,2017-12-09,2051,N,VIIRS,h,1,293.6,10.3,0
34.52932,-119.29525,329.1,0.4,0.37,2017-12-09,2051,N,VIIRS,n,1,283.4,2.1,0
34.52719,-119.30809,350.5,0.4,0.37,2017-12-09,2051,N,VIIRS,n,1,286.6,16.2,0
34.52647,-119.31242,331.3,0.4,0.37,2017-12-09,2051,N,VIIRS,n,1,282,16.2,0
34.53675,-119.29231,334.5,0.4,0.37,2017-12-09,2051,N,VIIRS,n,1,284.8,7.2,0
34.53604,-119.29655,335,0.4,0.37,2017-12-09,2051,N,VIIRS,n,1,287.4,7.2,0
34.54009,-119.29302,329,0.4,0.37,2017-12-09,2051,N,VIIRS,n,1,280.9,18.7,0
34.53938,-119.29731,353.6,0.4,0.37,2017-12-09,2051,N,VIIRS,n,1,299.7,18.7,0
34.53867,-119.30161,342.8,0.4,0.37,2017-12-09,2051,N,VIIRS,n,1,285,5.3,0
34.54343,-119.29382,346.9,0.4,0.37,2017-12-09,2051,N,VIIRS,n,1,297.4,18.7,0
34.54272,-119.29813,352.6,0.4,0.37,2017-12-09,2051,N,VIIRS,n,1,292.6,18.7,0
34.542,-119.30242,339.5,0.4,0.37,2017-12-09,2051,N,VIIRS,n,1,280.9,5.3,0
34.54676,-119.29465,336.6,0.4,0.37,2017-12-09,2051,N,VIIRS,n,1,281.7,6.7,0
34.54605,-119.29898,339.3,0.4,0.37,2017-12-09,2051,N,VIIRS,n,1,280.9,6.7,0
34.54549,-119.30249,347.1,0.52,0.5,2017-12-10,0913,N,VIIRS,n,1,282,15.3,0
34.54499,-119.29681,328.7,0.52,0.5,2017-12-10,0913,N,VIIRS,n,1,275.9,4.2,0
34.54137,-119.30878,367,0.52,0.5,2017-12-10,0913,N,VIIRS,h,1,284.3,15.3,0
34.54086,-119.30299,342.3,0.52,0.5,2017-12-10,0913,N,VIIRS,n,1,275,15.3,0
34.5419,-119.3148,305.5,0.52,0.5,2017-12-10,0913,N,VIIRS,n,1,273.1,7.3,0
34.54036,-119.29726,298.4,0.52,0.5,2017-12-10,0913,N,VIIRS,n,1,271.9,4.2,0
34.53679,-119.30972,350,0.52,0.5,2017-12-10,0913,N,VIIRS,n,1,276.2,5.8,0
34.53737,-119.31635,300.5,0.52,0.5,2017-12-10,0913,N,VIIRS,n,1,273.3,4.2,0
34.53627,-119.30379,299,0.52,0.5,2017-12-10,0913,N,VIIRS,n,1,273.1,5.8,0
34.52765,-119.312,295.9,0.52,0.5,2017-12-10,0913,N,VIIRS,n,1,273.8,0.8,0
34.51404,-119.31667,340.6,0.52,0.5,2017-12-10,0913,N,VIIRS,n,1,276.5,4,0
34.54314,-119.30112,354.1,0.4,0.45,2017-12-10,2032,N,VIIRS,n,1,270.3,43.9,0
34.54712,-119.30249,346.8,0.4,0.45,2017-12-10,2032,N,VIIRS,n,1,272.7,43.9,0
34.548,-119.29831,367,0.4,0.45,2017-12-10,2032,N,VIIRS,l,1,263.5,43.9,0
34.54966,-119.29815,301,0.42,0.61,2017-12-11,1034,N,VIIRS,n,1,258,0.7,0
34.52069,-119.32018,367,0.37,0.58,2017-12-11,2013,N,VIIRS,l,1,283.9,26.9,0
34.54569,-119.26595,348.3,0.36,0.58,2017-12-11,2013,N,VIIRS,n,1,279.3,21.4,0
34.54469,-119.26988,349.3,0.36,0.58,2017-12-11,2013,N,VIIRS,n,1,287.1,24.4,0
34.54601,-119.26794,327.8,0.56,0.69,2017-12-11,2154,N,VIIRS,n,1,284.3,6,0
34.54654,-119.26484,333.2,0.56,0.69,2017-12-11,2154,N,VIIRS,n,1,285.2,5.9,0
34.548,-119.30714,343.7,0.6,0.53,2017-12-12,2135,N,VIIRS,n,1,305.9,69.9,0
34.54917,-119.30909,345.6,0.6,0.53,2017-12-12,2135,N,VIIRS,n,1,296.7,18.5,0
34.54694,-119.26411,336.9,0.43,0.38,2017-12-13,0957,N,VIIRS,n,1,287.1,7.9,0
34.54859,-119.27316,302,0.42,0.38,2017-12-13,0957,N,VIIRS,n,1,282.7,1,0
34.54915,-119.26633,318.7,0.43,0.38,2017-12-13,0957,N,VIIRS,n,1,285.7,2.8,0
34.54834,-119.2618,306.8,0.43,0.38,2017-12-13,0957,N,VIIRS,n,1,284.4,2.8,0
34.54576,-119.26751,327.4,0.43,0.38,2017-12-13,0957,N,VIIRS,n,1,281.7,2.8,0
34.54657,-119.27203,306.5,0.43,0.38,2017-12-13,0957,N,VIIRS,n,1,282.3,1.3,0
34.54884,-119.30481,307.7,0.42,0.38,2017-12-13,0957,N,VIIRS,n,1,283.5,1.8,0
34.54543,-119.30585,329.3,0.42,0.38,2017-12-13,0957,N,VIIRS,n,1,284.7,1.8,0
34.54201,-119.30676,296.6,0.42,0.38,2017-12-13,0957,N,VIIRS,n,1,282.2,4.5,0
34.54119,-119.3022,299.8,0.42,0.38,2017-12-13,0957,N,VIIRS,n,1,283.3,4.5,0
34.53777,-119.30309,329.6,0.42,0.38,2017-12-13,0957,N,VIIRS,n,1,289.5,4.5,0
34.54841,-119.30432,332.4,0.5,0.41,2017-12-13,2116,N,VIIRS,n,1,301.1,7.2,0
34.54962,-119.26051,328.5,0.4,0.37,2017-12-14,0938,N,VIIRS,n,1,286,4.7,0
34.54899,-119.2561,342.7,0.4,0.37,2017-12-14,0938,N,VIIRS,n,1,305.4,23.4,0
34.55024,-119.26492,301.4,0.4,0.37,2017-12-14,0938,N,VIIRS,n,1,282.4,4.7,0
34.54559,-119.25665,327.4,0.4,0.37,2017-12-14,0938,N,VIIRS,n,1,279.3,2.7,0
34.54683,-119.26537,295.6,0.4,0.37,2017-12-14,0938,N,VIIRS,n,1,280.1,1.7,0
34.54783,-119.25476,342.8,0.38,0.36,2017-12-14,2057,N,VIIRS,n,1,303.5,14.2,0
34.55112,-119.25552,335.7,0.38,0.36,2017-12-14,2057,N,VIIRS,n,1,292,14.2,0
34.55048,-119.25965,334.4,0.38,0.36,2017-12-14,2057,N,VIIRS,n,1,290.9,9.1,0
34.54985,-119.26382,350.1,0.38,0.36,2017-12-14,2057,N,VIIRS,n,1,298.1,9.1,0
34.54921,-119.26797,346.6,0.38,0.36,2017-12-14,2057,N,VIIRS,n,1,320.1,43.4,0
34.55007,-119.30682,333.5,0.38,0.36,2017-12-14,2057,N,VIIRS,n,1,292.6,4.6,0
34.55447,-119.26316,298.3,0.42,0.45,2017-12-15,0919,N,VIIRS,n,1,274.6,1.6,0
34.55401,-119.25851,300.5,0.42,0.45,2017-12-15,0919,N,VIIRS,n,1,277.4,1.8,0
34.55355,-119.25381,297,0.42,0.45,2017-12-15,0919,N,VIIRS,n,1,278.2,1.8,0
34.55108,-119.27192,322.5,0.42,0.46,2017-12-15,0919,N,VIIRS,n,1,283.8,2.5,0
34.54971,-119.25801,321.9,0.42,0.45,2017-12-15,0919,N,VIIRS,n,1,282.2,1.8,0
34.54925,-119.2534,329.5,0.42,0.45,2017-12-15,0919,N,VIIRS,n,1,284.5,1.8,0
34.55063,-119.26734,303,0.42,0.46,2017-12-15,0919,N,VIIRS,n,1,280.9,1.6,0
34.55017,-119.26273,317.2,0.42,0.45,2017-12-15,0919,N,VIIRS,n,1,280.4,1.6,0
34.54809,-119.24799,341.7,0.51,0.41,2017-12-15,2038,N,VIIRS,n,1,291.7,207.8,0
34.54712,-119.253,344.5,0.51,0.41,2017-12-15,2038,N,VIIRS,n,1,294.6,35.9,0
34.5517,-119.2495,367,0.51,0.41,2017-12-15,2038,N,VIIRS,h,1,352.5,207.8,0
34.55071,-119.25459,338.6,0.51,0.41,2017-12-15,2038,N,VIIRS,n,1,308.8,35.9,0
34.5497,-119.25976,355.4,0.51,0.41,2017-12-15,2038,N,VIIRS,n,1,296.1,35.9,0
34.54869,-119.26492,354.6,0.51,0.41,2017-12-15,2038,N,VIIRS,n,1,290.6,6.7,0
34.54768,-119.27014,330.5,0.51,0.41,2017-12-15,2038,N,VIIRS,n,1,289.7,6.7,0
34.55431,-119.25621,367,0.51,0.41,2017-12-15,2038,N,VIIRS,h,1,327.3,172.5,0
34.55328,-119.26144,367,0.51,0.41,2017-12-15,2038,N,VIIRS,h,1,343.6,172.5,0
34.55228,-119.26659,367,0.51,0.41,2017-12-15,2038,N,VIIRS,h,1,334.6,106,0
34.55534,-119.25092,335.2,0.51,0.41,2017-12-15,2038,N,VIIRS,n,1,300.4,147.4,0
34.55129,-119.2717,336.9,0.51,0.41,2017-12-15,2038,N,VIIRS,n,1,290.3,106,0
34.55798,-119.25741,331.2,0.51,0.41,2017-12-15,2038,N,VIIRS,n,1,290.2,172.5,0
34.55693,-119.26282,349.9,0.51,0.41,2017-12-15,2038,N,VIIRS,n,1,292.6,172.5,0
34.55592,-119.26797,338.6,0.51,0.41,2017-12-15,2038,N,VIIRS,n,1,295.2,106,0
34.54419,-119.2455,333.4,0.59,0.53,2017-12-16,2020,N,VIIRS,n,1,300.1,8.8,0
34.55246,-119.31094,338.7,0.6,0.53,2017-12-16,2020,N,VIIRS,n,1,286.9,5.2,0
34.55011,-119.26659,337.1,0.69,0.74,2017-12-16,2200,N,VIIRS,n,1,286,10.2,0
34.54989,-119.27518,367,0.69,0.74,2017-12-16,2200,N,VIIRS,l,1,288.4,10.2,0
34.55587,-119.31405,367,0.69,0.74,2017-12-16,2200,N,VIIRS,l,1,283.8,49.2,0
34.54371,-119.31312,331.4,0.54,0.68,2017-12-17,2001,N,VIIRS,n,1,285.1,2.5,0
34.55894,-119.31049,339.1,0.37,0.58,2017-12-17,2141,N,VIIRS,n,1,290.9,42.9,0
34.55863,-119.31511,350.5,0.37,0.58,2017-12-17,2141,N,VIIRS,l,1,338.4,42.9,0
34.54817,-119.27174,300.1,0.49,0.4,2017-12-18,1003,N,VIIRS,n,1,274.3,1,0
34.55568,-119.26841,330.9,0.4,0.37,2017-12-19,2103,N,VIIRS,n,1,298.6,23.7,0
34.55507,-119.27278,281.9,0.4,0.37,2017-12-19,2103,N,VIIRS,l,1,292.2,23.7,0
34.54932,-119.31231,336.1,0.57,0.43,2017-12-23,1009,N,VIIRS,n,1,270.1,12.7,0
34.54236,-119.30865,340.4,0.49,0.48,2017-12-23,2129,N,VIIRS,n,1,271.9,121.2,0
34.54189,-119.31381,352,0.49,0.48,2017-12-23,2129,N,VIIRS,n,1,277.4,121.2,0
34.54634,-119.31464,367,0.49,0.48,2017-12-23,2129,N,VIIRS,h,1,351.8,121.2,0
34.54736,-119.30358,333.2,0.49,0.48,2017-12-23,2129,N,VIIRS,n,1,271.5,10.4,0
34.54684,-119.30913,367,0.49,0.48,2017-12-23,2129,N,VIIRS,l,1,277.6,121.2,0
34.5519,-119.3035,325.3,0.49,0.48,2017-12-23,2129,N,VIIRS,n,1,271,5.6,0
34.55139,-119.30898,350.5,0.49,0.48,2017-12-23,2129,N,VIIRS,n,1,273.2,31.3,0
34.53954,-119.31107,325.4,0.49,0.48,2017-12-23,2129,N,VIIRS,n,1,277.1,20.7,0
34.54445,-119.3065,341.3,0.49,0.48,2017-12-23,2129,N,VIIRS,n,1,271.6,20.7,0
34.54399,-119.31192,367,0.49,0.48,2017-12-23,2129,N,VIIRS,l,1,276.5,20.7,0
34.54896,-119.30664,348.9,0.49,0.48,2017-12-23,2129,N,VIIRS,n,1,272.3,109.2,0
34.55349,-119.30652,326.6,0.49,0.48,2017-12-23,2129,N,VIIRS,n,1,271.6,109.2,0
34.55302,-119.31203,349.2,0.49,0.48,2017-12-23,2129,N,VIIRS,n,1,276.6,109.2,0
34.55252,-119.31783,348.3,0.49,0.48,2017-12-23,2129,N,VIIRS,n,1,282.7,63.8,0
36.27479,-118.51102,305.6,0.51,0.41,2017-10-01,0925,N,VIIRS,n,1,278.2,1.7,0
36.27101,-118.51182,300.2,0.51,0.41,2017-10-01,0925,N,VIIRS,n,1,278.1,2,0
36.27196,-118.51255,306.3,0.51,0.41,2017-10-01,0925,N,VIIRS,n,1,278.8,2.2,0
36.26782,-118.51431,335.7,0.41,0.37,2017-10-01,2045,N,VIIRS,l,1,306.4,5.6,0
36.27194,-118.51063,336.4,0.41,0.37,2017-10-01,2045,N,VIIRS,n,1,303.7,4.2,0
36.27606,-118.50694,345.8,0.4,0.37,2017-10-01,2045,N,VIIRS,n,1,309.7,13.3,0
36.2753,-118.51144,352.3,0.41,0.37,2017-10-01,2045,N,VIIRS,n,1,310.2,13.3,0
36.27454,-118.51594,330.1,0.41,0.37,2017-10-01,2045,N,VIIRS,l,1,301,2.3,0
36.27866,-118.51229,348.8,0.41,0.37,2017-10-01,2045,N,VIIRS,n,1,302.4,13.3,0
36.27609,-118.51692,331.8,0.48,0.4,2017-10-05,2110,N,VIIRS,n,1,300.7,2,0
36.258,-118.50823,347.2,0.38,0.36,2017-10-06,2052,N,VIIRS,n,1,305,4.4,0
36.26129,-118.50901,339.3,0.38,0.36,2017-10-06,2052,N,VIIRS,n,1,302.2,4.4,0
36.26171,-118.51038,305.5,0.5,0.49,2017-10-07,0912,N,VIIRS,n,1,277.4,1.9,0
36.26073,-118.5109,303.2,0.5,0.49,2017-10-07,0912,N,VIIRS,n,1,276.7,1.2,0
36.25571,-118.50578,298.4,0.49,0.49,2017-10-07,0912,N,VIIRS,n,1,278.1,2.9,0
36.2569,-118.51151,333.1,0.52,0.42,2017-10-07,2033,N,VIIRS,n,1,305.2,5,0
36.25986,-118.50858,335.3,0.52,0.42,2017-10-07,2033,N,VIIRS,n,1,303.8,6.2,0
36.25574,-118.51054,300.4,0.46,0.63,2017-10-08,0853,N,VIIRS,n,1,277.2,2.6,0
36.25456,-118.51032,296.6,0.41,0.61,2017-10-08,1034,N,VIIRS,n,1,274.5,0.9,0
36.25513,-118.50695,338.6,0.61,0.53,2017-10-08,2014,N,VIIRS,n,1,302.8,7.9,0
36.25387,-118.51048,333.2,0.63,0.72,2017-10-08,2155,N,VIIRS,n,1,297.4,9.7,0
36.25648,-118.51167,331.7,0.63,0.72,2017-10-08,2155,N,VIIRS,n,1,297.5,8,0
36.25736,-118.51299,312,0.46,0.47,2017-10-09,1015,N,VIIRS,n,1,274.5,2,0
36.24427,-118.50632,320.2,0.39,0.36,2017-10-11,2058,N,VIIRS,l,1,322.3,21.1,0
36.24758,-118.50706,347.7,0.39,0.36,2017-10-11,2058,N,VIIRS,n,1,308.7,24.1,0
36.25422,-118.50852,337.1,0.39,0.36,2017-10-11,2058,N,VIIRS,n,1,303.7,4.7,0
36.25692,-118.51353,343.6,0.39,0.36,2017-10-11,2058,N,VIIRS,n,1,301.5,4.7,0
36.25048,-118.51191,299.9,0.41,0.45,2017-10-12,0919,N,VIIRS,n,1,271.8,2,0
36.2459,-118.508,347.6,0.41,0.45,2017-10-12,0919,N,VIIRS,n,1,282.9,7.3,0
36.24638,-118.5127,303.9,0.41,0.45,2017-10-12,0919,N,VIIRS,n,1,272.4,2,0
36.24181,-118.50887,337.8,0.41,0.45,2017-10-12,0919,N,VIIRS,n,1,273.4,6.9,0
